Fall2021-2022(202210),10034,AGSC,219,1,Apiculture,3,3,AG,10,2,1300,1350,AGRIC,203,.,T,.,R,.,.,.,1400,1659,AGRIC,HBL,.,T,.,.,.,.,.,Rami,Ollaik,,
Fall2021-2022(202210),10035,AGSC,220,1,PrinciplesofPlantPhysiology,3,3,AG,25,-5,1000,1050,.,.,M,.,W,.,.,.,.,1400,1659,.,.,M,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),10036,AGSC,230,1,CropSystems,3,3,AG,29,1,1000,1115,AGRIC,203,.,.,.,.,F,.,.,1300,1415,AGRIC,203,.,.,.,.,F,.,.,Mustapha,Haidar,,
Fall2021-2022(202210),10037,AGSC,233,1,PlantHealthI,3,3,AG,25,0,1100,1150,AGRIC,211,.,T,.,R,.,.,.,1400,1658,AGRIB,509,.,T,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10038,AGSC,234,1,ChemicalsinAgriculture,3,3,AG,19,1,0900,1015,AGRIC,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10039,AGSC,249,1,GISforAgriculture,3,3,AG,15,10,0900,0950,.,.,.,T,.,R,.,.,.,1430,1730,.,.,M,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),10040,AGSC,252,1,ConservativeAgriculture,3,3,AG,20,0,1200,1315,AGRIC,211,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sandra,Yanni,,
Fall2021-2022(202210),10041,AGSC,257,1,Emerg.Iss.inAg.Netw.w.Pr.Sect,1,1,AG,13,7,1300,1350,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Sobh,,
Fall2021-2022(202210),10042,AGSC,265,1,SoilFertility,3,3,AG,10,5,1100,1230,AGRIC,203,.,.,W,.,.,.,.,1400,1659,.,.,.,.,W,.,.,.,.,Isam,Bashour,,
Fall2021-2022(202210),13269,AGSC,299,1,Sp.Tp.inAgriculturalScience,2,2,AG,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),13346,AGSC,300A,1,GraduateTutorial,1,1,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rami,Zurayk,,
Fall2021-2022(202210),10043,AGSC,300B,1,GraduateTutorial,2,2,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),13319,AGSC,307,1,AdvancedCropProduction,3,3,AG,4,5,0900,1155,.,.,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),10044,AGSC,308,1,PlantTiss.Cult.&CropImprovem,3,3,AG,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),13173,AGSC,310,1,AdvancedSoilPhysics,3,3,AG,6,4,1400,1650,.,.,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),10045,AGSC,324,1,Method:Soil&PlantTissueAnaly,3,3,AG,7,3,1000,1155,AGRIC,310,.,.,.,.,F,.,.,1200,1559,AGRIC,509,.,.,.,.,F,.,.,Isam,Bashour,,
Fall2021-2022(202210),10046,AGSC,334,0,RemoteSensingoftheEnvironm,3,3,AG,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),13235,AGSC,376,1,Resource&EnvironmentalEcono,3,3,AG,4,6,1415,1529,.,.,.,T,.,.,.,.,.,1500,1615,.,.,.,.,W,.,.,.,.,Ali,Chalak,,
Fall2021-2022(202210),10047,AGSC,388,1,IntegratedPestManagement,3,3,AG,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),13236,AGSC,389,1,ResearchMethodsinAppl.Econ,3,3,AG,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10048,AGSC,395,1,GraduateSeminarinAGSC,1,1,AG,5,0,1300,1350,AGRIC,325,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Jaber,,
Fall2021-2022(202210),10049,AGSC,396,1,ComprehensiveExam,0,0,AG,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10050,AGSC,396,2,ComprehensiveExam,0,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),10051,AGSC,396,3,ComprehensiveExam,0,0,AG,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),13337,AGSC,396,4,ComprehensiveExam,0,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,
Fall2021-2022(202210),10052,AGSC,399,1,MSThesis,9,7.21,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),10053,AGSC,399,2,MSThesis,9,7.21,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10054,AGSC,399,3,MSThesis,9,7.21,AG,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,
Fall2021-2022(202210),10055,AGSC,399A,1,MSThesis,9,0,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),10056,AGSC,399A,2,MSThesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10057,AGSC,399A,3,MSThesis,9,0,AG,3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),13408,AGSC,399A,4,MSThesis,9,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mustapha,Haidar,,
Fall2021-2022(202210),10058,AGSC,399B,1,MSThesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),10059,AGSC,399B,2,MSThesis,9,0,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,
Fall2021-2022(202210),10060,AGSC,399B,3,MSThesis,9,0,AG,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),13121,AGSC,399B,4,MSThesis,9,0,AG,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,ElKayal,,
Fall2021-2022(202210),13129,AGSC,399B,5,MSThesis,9,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Isam,Bashour,,
Fall2021-2022(202210),13156,AGSC,399C,1,MSThesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,
Fall2021-2022(202210),13351,AGSC,399C,2,MSThesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10061,AGSC,399D,1,MSThesis,9,1,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),13289,AGSC,399F,1,MSThesis,9,1,AG,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,AbouJawdeh,,
Fall2021-2022(202210),10062,AHIS,150,1,Intr.toArtHistoryforFreshm,3,3,AS,23,-1,1230,1345,NICELY,202,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JosephRichard,Hammond,,
Fall2021-2022(202210),13050,AHIS,207,1,EarlyIslamicArt&Architectur,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10065,AHIS,225,1,ArtNow,3,3,AS,25,-2,1100,1215,NICELY,202,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rayya,Badran,,
Fall2021-2022(202210),10066,AHIS,226,1,ArtAftertheLebaneseWars,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10067,AHIS,227,1,SoundinVisualCulture,3,3,AS,26,-3,1230,1345,NICELY,B2,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rayya,Badran,,
Fall2021-2022(202210),10068,AHIS,249I,1,ST:FeministArtHistory,3,3,AS,11,14,1400,1515,NICELY,202,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JosephRichard,Hammond,,
Fall2021-2022(202210),10069,AHIS,251,1,TheoriesofModernArt,3,3,AS,18,2,1400,1515,NICELY,202,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10070,AHIS,252,1,ContemporaryArtandTheory,3,3,AS,15,2,1300,1530,NICELY,202,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Octavian,Esanu,,
Fall2021-2022(202210),10071,AHIS,301,1,Sem:PracticesofArtHistory,3,3,AS,4,11,1530,1750,NICELY,101,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10072,AHIS,311,1,Iss.ContemporaryArt&Th.,3,3,AS,6,-1,1300,1530,NICELY,202,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Octavian,Esanu,,
Fall2021-2022(202210),13389,AHIS,313A,1,Tut.FeministArtHistory,3,3,AS,1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JosephRichard,Hammond,,
Fall2021-2022(202210),10073,AHIS,395A,1,ComprehensiveExam,0,0,AS,3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10074,AHIS,399,1,GraduateThesis&Exhibition,6,7.2,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,
Fall2021-2022(202210),10075,AHIS,399,2,GraduateThesis&Exhibition,6,7.2,AS,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10076,AHIS,399A,1,GraduateThesis&Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,
Fall2021-2022(202210),10077,AHIS,399A,2,GraduateThesis&Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10078,AHIS,399B,1,GraduateThesis&Exhibition,6,0,AS,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,
Fall2021-2022(202210),10079,AHIS,399B,2,GraduateThesis&Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10080,AHIS,399C,1,GraduateThesis&Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hala,Auji,,
Fall2021-2022(202210),10081,AHIS,399C,2,GraduateThesis&Exhibition,6,0,AS,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,
Fall2021-2022(202210),10082,AMST,215,1,Intr.ToAmericanStudies,3,3,AS,24,-4,1230,1345,NICELY,323,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Suzanne,Enzerink,,
Fall2021-2022(202210),10083,AMST,275AV,1,ST:Intr.toPhotojournalism,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10084,AMST,275AW,1,ST:JournalismandSociety,3,3,AS,2,3,1530,1645,NICELY,410,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabie,Barakat,,
Fall2021-2022(202210),10085,AMST,275M,1,Sp.Tp:Drama,3,3,AS,1,4,1530,1645,NICELY,321,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Robert,Myers,,
Fall2021-2022(202210),10086,ARAB,101,1,ReadingsinArabicHeritageI,3,3,AS,24,-1,0930,1045,NICELY,320,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarif,Bazzi,,
Fall2021-2022(202210),10087,ARAB,201,1,IssuesinContempor.ArabCult.,3,3,AS,23,0,0800,0915,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,NahasEl-Zein,,
Fall2021-2022(202210),10088,ARAB,201,2,IssuesinContempor.ArabCult.,3,3,AS,23,0,0930,1045,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,NahasEl-Zein,,
Fall2021-2022(202210),10089,ARAB,201,3,IssuesinContempor.ArabCult.,3,3,AS,21,2,1100,1215,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,NahasEl-Zein,,
Fall2021-2022(202210),10090,ARAB,201,4,IssuesinContempor.ArabCult.,3,3,AS,24,-1,1400,1515,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,
Fall2021-2022(202210),10091,ARAB,201,5,IssuesinContempor.ArabCult.,3,3,AS,23,0,1530,1645,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,
Fall2021-2022(202210),10092,ARAB,201,6,IssuesinContempor.ArabCult.,3,3,AS,24,-1,1230,1345,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,
Fall2021-2022(202210),10094,ARAB,202,1,ArabTechnicalWriting,3,3,AS,20,0,1300,1350,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,
Fall2021-2022(202210),10095,ARAB,202,2,ArabTechnicalWriting,3,3,AS,21,-1,1100,1150,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,
Fall2021-2022(202210),10096,ARAB,202,3,ArabTechnicalWriting,3,3,AS,20,0,1200,1250,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,
Fall2021-2022(202210),10097,ARAB,203,1,BegArabasForeignLang.I,3,3,AS,11,0,1200,1359,ADAD,209,M,.,.,.,.,.,.,1200,1329,ADAD,209,.,.,W,.,F,.,.,Rima,SultaniKanawaty,,
Fall2021-2022(202210),10098,ARAB,204,1,BegArabicasForeignLangII,3,3,AS,7,-1,1000,1159,ADAD,212,M,.,.,.,.,.,.,1000,1129,ADAD,212,.,.,W,.,F,.,.,Rima,SultaniKanawaty,,
Fall2021-2022(202210),10099,ARAB,205,1,IntermArabasForeignLangIII,3,3,AS,3,-2,0800,0959,ADAD,212,M,.,.,.,.,.,.,0800,0929,ADAD,212,.,.,W,.,F,.,.,Rima,Semaan,,
Fall2021-2022(202210),10100,ARAB,206,1,IntermArabasForeignLangIV,3,3,AS,4,-1,1000,1159,ADAD,209,M,.,.,.,.,.,.,1000,1129,ADAD,209,.,.,W,.,F,.,.,Rima,Semaan,,
Fall2021-2022(202210),10101,ARAB,207,1,Advan.Arab.asForeignLang.I,3,3,AS,2,0,0930,1045,ADAD,212,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,SultaniKanawaty,,
Fall2021-2022(202210),10102,ARAB,209,1,Adv.Arab.asForeignLang.III,3,3,AS,2,0,1200,1329,ADAD,212,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Semaan,,
Fall2021-2022(202210),10103,ARAB,210A,1,WritingProse,3,3,AS,13,-3,1530,1800,NICELY,105,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rachid,ElDaif,,
Fall2021-2022(202210),13147,ARAB,210A,2,WritingProse,3,3,AS,11,-1,1530,1800,NICELY,108,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rachid,ElDaif,,
Fall2021-2022(202210),10104,ARAB,211,1,SurveyofArabicGrammar,3,3,AS,25,0,1100,1215,NICELY,101,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarif,Bazzi,,
Fall2021-2022(202210),10107,ARAB,223,1,MediaArabic,3,3,AS,19,1,1230,1345,NICELY,108,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jihad,ElMallah,,
Fall2021-2022(202210),10110,ARAB,230,1,Themes&GenresofArabLit.,3,3,AS,23,0,1700,1815,REYNOL,533,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sina,Moukaled,,
Fall2021-2022(202210),10113,ARAB,235,1,AndalusianLiterature,3,3,AS,24,-1,1100,1215,NICELY,105,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maher,Jarrar,,
Fall2021-2022(202210),10114,ARAB,236,1,Qur'anicStudies,3,3,AS,18,-3,1530,1759,NICELY,101,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Radwan,ElSayedAhmad,,
Fall2021-2022(202210),10115,ARAB,237,1,ModernArabicPoetryI,3,3,AS,24,1,1530,1645,NICELY,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Jawdat,Fakhreddine,,
Fall2021-2022(202210),10118,ARAB,244,1,MuslimSchoolsofTheology,3,3,AS,26,-1,1400,1515,NICELY,101,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Radwan,ElSayedAhmad,,
Fall2021-2022(202210),10119,ARAB,245,1,BackgrndStudModArabLitrI,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,
Fall2021-2022(202210),10120,ARAB,249,1,SufiLiterature,3,3,AS,21,0,1530,1644,NICELY,107,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Riccardo,Paredi,,
Fall2021-2022(202210),10121,ARAB,251AA,1,Sp.Tp:SocietyinLiterature,3,3,AS,22,1,1000,1050,NICELY,107,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Samir,Malti,,
Fall2021-2022(202210),10122,ARAB,251AF,1,STHistoryinLiterature,3,3,AS,22,1,1230,1345,NICELY,101,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zeina,Halabi,,
Fall2021-2022(202210),10124,ARAB,251AN,1,ST:TranslationofPoetry,3,3,AS,8,0,1700,1815,NICELY,410,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rula,Baalbaki,,
Fall2021-2022(202210),10125,ARAB,251AP,1,ST:WomenWritersofMid.East,3,3,AS,25,0,1700,1815,NICELY,107,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alireza,Korangy,,
Fall2021-2022(202210),10126,ARAB,251AR,1,S.T:SatireinArabliterature,3,3,AS,23,0,1400,1515,NICELY,411,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maha,Abdelmegeed,,
Fall2021-2022(202210),10127,ARAB,251W,1,Sp.Tp:Nahdainperiodicals,3,3,AS,24,-1,1230,1345,REYNOL,533,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghda,NahasEl-Zein,,
